0.15794000029563904,0.16899999976158142,0.1739400029182434,,,,,,
0.16721999645233154,0.1906999945640564,0.19156000018119812,,,,,,
0.17666000127792358,0.16325999796390533,0.18713998794555664,,,,,,
0.17375999689102173,0.18915998935699463,0.18785999715328217,,,,,,
0.19513998925685883,0.21069999039173126,0.2231599986553192,,,,,,
0.1348399966955185,0.13099999725818634,0.1382399946451187,,,,,,
0.15921999514102936,0.15705999732017517,0.1632400006055832,,,,,,
0.143219992518425,0.16567999124526978,0.1931999921798706,0.202799990773201,0.20669999718666077,,,,
0.1428000032901764,0.13787999749183655,0.16101999580860138,,,,,,
0.14885999262332916,0.2018200010061264,0.19337999820709229,0.1925399899482727,,,,,
0.13791999220848083,0.1654599905014038,0.18239998817443848,,,,,,
0.13329999148845673,0.1637199968099594,0.17589999735355377,,,,,,
0.12522000074386597,0.12821999192237854,0.14088000357151031,,,,,,
0.16638000309467316,0.17462000250816345,0.17667999863624573,,,,,,
0.1381399929523468,0.16954000294208527,0.1900399923324585,0.18783999979496002,,,,,
0.12517999112606049,0.1387999951839447,0.13263998925685883,,,,,,
0.12495999783277512,0.1388999968767166,0.15709999203681946,,,,,,
0.14013999700546265,0.1377599984407425,0.13901999592781067,,,,,,
0.12887999415397644,0.12841999530792236,0.14805999398231506,,,,,,
0.1322999894618988,0.14085999131202698,0.14722000062465668,,,,,,
0.24445998668670654,0.28384000062942505,0.2976599931716919,0.3134799897670746,,,,,
0.24955999851226807,0.2780199944972992,0.28331997990608215,,,,,,
0.2272000014781952,0.24883998930454254,0.2915000021457672,0.30107998847961426,,,,,
0.2754400074481964,0.30445998907089233,0.3099599778652191,0.3287599980831146,,,,,
0.20827999711036682,0.23065999150276184,0.2557799816131592,0.2645599842071533,,,,,
0.23651999235153198,0.26809999346733093,0.28995999693870544,,,,,,
0.2448599934577942,0.2974399924278259,0.29999998211860657,0.31327998638153076,,,,,
0.25293999910354614,0.28110000491142273,0.323060005903244,0.3208400011062622,,,,,
0.2547599971294403,0.27577999234199524,0.3062799870967865,0.31742000579833984,,,,,
0.2547999918460846,0.2809399962425232,0.28492000699043274,,,,,,
0.16287998855113983,0.21665999293327332,0.23311999440193176,0.272379994392395,0.28586000204086304,,,,
0.1562199890613556,0.23695999383926392,0.2429399937391281,0.281360000371933,0.29795998334884644,0.30366000533103943,,,
0.17997999489307404,0.2239599972963333,0.24219998717308044,0.26065999269485474,0.27300000190734863,,,,
0.2315399944782257,0.2925399839878082,0.3077999949455261,0.3228199779987335,0.3477799892425537,,,,
0.17527998983860016,0.23783999681472778,0.25920000672340393,0.2802000045776367,0.3012999892234802,0.31577998399734497,,,
0.22397999465465546,0.2738800048828125,0.3145799934864044,0.32823997735977173,,,,,
0.12717999517917633,0.14443999528884888,0.15445999801158905,,,,,,
0.1538199931383133,0.17737999558448792,0.17099998891353607,,,,,,
0.17941999435424805,0.24013999104499817,0.26569998264312744,0.2592200040817261,,,,,
0.18361999094486237,0.20197999477386475,0.21105998754501343,,,,,,
0.3345800042152405,0.367279976606369,0.3904799818992615,0.39111998677253723,,,,,
0.29510000348091125,0.35117998719215393,0.3737199902534485,0.3938799798488617,,,,,
0.3507799804210663,0.393779993057251,0.41353997588157654,0.41975998878479004,,,,,
0.36423999071121216,0.39767998456954956,0.4078799784183502,0.42441999912261963,,,,,
0.2962599992752075,0.3567200005054474,0.38062000274658203,0.38255998492240906,,,,,
0.25439998507499695,0.3172599971294403,0.36177998781204224,0.367279976606369,0.396699994802475,,,,
0.27945998311042786,0.3543599843978882,0.3959600031375885,0.41985997557640076,0.4303399920463562,,,,
0.23937998712062836,0.3271600008010864,0.3606799840927124,0.3823799788951874,0.39969998598098755,0.4095200002193451,,,
0.2724599838256836,0.3357599973678589,0.3709399998188019,0.38995999097824097,0.40585997700691223,,,,
0.31671997904777527,0.37581998109817505,0.39135998487472534,0.4038199782371521,0.4065399765968323,,,,
0.3041999936103821,0.36183997988700867,0.3720400035381317,0.3890799880027771,,,,,
0.2993600070476532,0.3238999843597412,0.3439199924468994,0.36993998289108276,,,,,
0.16103999316692352,0.2710399925708771,0.32001999020576477,0.3420400023460388,0.36555999517440796,0.38830000162124634,,,
0.24837999045848846,0.28773999214172363,0.3147599995136261,0.33403998613357544,0.37275999784469604,0.3920999765396118,0.4085799753665924,0.4257600009441376,
0.23770000040531158,0.2969000041484833,0.3606799840927124,0.378959983587265,0.39375999569892883,0.4261399805545807,0.4435800015926361,0.45239999890327454,
0.19095999002456665,0.26363998651504517,0.28294000029563904,0.3136399984359741,0.32989999651908875,,,,
0.2586599886417389,0.29739999771118164,0.31283998489379883,0.3425999879837036,0.3769199848175049,0.40544000267982483,0.4307200014591217,0.432019978761673,
0.1930599957704544,0.26611998677253723,0.3249399960041046,0.366599977016449,0.39023998379707336,0.4173799753189087,0.4487999975681305,0.4640199840068817,
0.16373999416828156,0.25157999992370605,0.2959199845790863,0.3231000006198883,0.35721999406814575,0.37136000394821167,0.3970399796962738,0.41463997960090637,0.42521998286247253
0.22421999275684357,0.2561599910259247,0.3138200044631958,0.35381999611854553,0.36973997950553894,0.3840000033378601,,,
0.156700000166893,0.16859999299049377,0.17949999868869781,,,,,,
0.1648000031709671,0.19409999251365662,0.19139999151229858,,,,,,
0.17909999191761017,0.16380000114440918,0.18949998915195465,,,,,,
0.17949999868869781,0.1907999962568283,0.19020000100135803,,,,,,
0.19619999825954437,0.20499999821186066,0.22199998795986176,,,,,,
0.13449999690055847,0.13379999995231628,0.1362999975681305,,,,,,
0.15770000219345093,0.15719999372959137,0.17109999060630798,,,,,,
0.141199991106987,0.1679999977350235,0.19419999420642853,0.19900000095367432,0.2084999978542328,,,,
0.1354999989271164,0.1404999941587448,0.16269999742507935,,,,,,
0.15070000290870667,0.2043999880552292,0.19439999759197235,0.19499999284744263,,,,,
0.13859999179840088,0.1679999977350235,0.1826999932527542,,,,,,
0.13319998979568481,0.1662999987602234,0.17999999225139618,,,,,,
0.11999999731779099,0.1273999959230423,0.13899999856948853,,,,,,
0.1670999974012375,0.17970000207424164,0.1809999942779541,,,,,,
0.1396999955177307,0.16689999401569366,0.19269999861717224,0.1834999918937683,,,,,
0.12469999492168427,0.13699999451637268,0.1298999935388565,,,,,,
0.1232999935746193,0.13570000231266022,0.15789999067783356,,,,,,
0.14180000126361847,0.14339999854564667,0.14139999449253082,,,,,,
0.13169999420642853,0.1281999945640564,0.15209999680519104,,,,,,
0.1306999921798706,0.14229999482631683,0.14630000293254852,,,,,,
0.24639999866485596,0.28360000252723694,0.30320000648498535,0.31779998540878296,,,,,
0.2505999803543091,0.2793000042438507,0.29330000281333923,,,,,,
0.22929999232292175,0.2525999844074249,0.28839999437332153,0.30219998955726624,,,,,
0.2760999798774719,0.30789998173713684,0.3116999864578247,0.3294999897480011,,,,,
0.2035999894142151,0.22929999232292175,0.26409998536109924,0.27059999108314514,,,,,
0.2410999983549118,0.27300000190734863,0.29269999265670776,,,,,,
0.24819999933242798,0.3019999861717224,0.3041999936103821,0.3118000030517578,,,,,
0.2525999844074249,0.2854999899864197,0.32109999656677246,0.3131999969482422,,,,,
0.25519999861717224,0.2750999927520752,0.3091000020503998,0.31939998269081116,,,,,
0.25450000166893005,0.28209999203681946,0.2897000014781952,,,,,,
0.16779999434947968,0.2158999890089035,0.2378999888896942,0.2726999819278717,0.28129997849464417,,,,
0.15729999542236328,0.2377999871969223,0.2409999966621399,0.2809000015258789,0.29670000076293945,0.3100000023841858,,,
0.1800999939441681,0.22450000047683716,0.2474999874830246,0.2549999952316284,0.26759999990463257,,,,
0.2321999967098236,0.2930999994277954,0.3028999865055084,0.3243999779224396,0.3463999927043915,,,,
0.18079999089241028,0.2425999939441681,0.26350000500679016,0.2791999876499176,0.30320000648498535,0.31039997935295105,,,
0.22439999878406525,0.27969998121261597,0.3149999976158142,0.3312000036239624,,,,,
0.12839999794960022,0.15039999783039093,0.15489999949932098,,,,,,
0.14869999885559082,0.17579999566078186,0.1735999882221222,,,,,,
0.17649999260902405,0.23389999568462372,0.2662000060081482,0.2574000060558319,,,,,
0.188400000333786,0.2035999894142151,0.21229998767375946,,,,,,
0.33640000224113464,0.37289997935295105,0.38830000162124634,0.3917999863624573,,,,,
0.289900004863739,0.3515999913215637,0.37359997630119324,0.3958999812602997,,,,,
0.35259997844696045,0.3920999765396118,0.4059000015258789,0.4180999994277954,,,,,
0.3709999918937683,0.3877999782562256,0.4039999842643738,0.4161999821662903,,,,,
0.2994999885559082,0.3538999855518341,0.37939998507499695,0.3869999945163727,,,,,
0.2563000023365021,0.31520000100135803,0.3488999903202057,0.36569997668266296,0.39319998025894165,,,,
0.2847000062465668,0.3515999913215637,0.3962000012397766,0.41509997844696045,0.4300999939441681,,,,
0.2434999942779541,0.3303000032901764,0.3621000051498413,0.3748999834060669,0.39100000262260437,0.4080999791622162,,,
0.26659998297691345,0.3303999900817871,0.3725000023841858,0.3885999917984009,0.4039999842643738,,,,
0.3166999816894531,0.37549999356269836,0.39409998059272766,0.39559999108314514,0.40139999985694885,,,,
0.307699978351593,0.3536999821662903,0.3734999895095825,0.38519999384880066,,,,,
0.3018999993801117,0.3224000036716461,0.3450999855995178,0.36800000071525574,,,,,
0.16030000150203705,0.272599995136261,0.32019999623298645,0.3432999849319458,0.3619000017642975,0.38509997725486755,,,
0.24809999763965607,0.28630000352859497,0.3140999972820282,0.3319999873638153,0.3671000003814697,0.38769999146461487,0.4032999873161316,0.4148999750614166,
0.234499990940094,0.2992999851703644,0.35929998755455017,0.38429999351501465,0.39739999175071716,0.4178999960422516,0.4415999948978424,0.44439998269081116,
0.19499999284744263,0.26330000162124634,0.28939998149871826,0.30969998240470886,0.3263999819755554,,,,
0.2662999927997589,0.29339998960494995,0.30959999561309814,0.34209999442100525,0.3693999946117401,0.39879998564720154,0.42229998111724854,0.4253999888896942,
0.19449999928474426,0.2635999917984009,0.3264999985694885,0.36329999566078186,0.3814999759197235,0.40789997577667236,0.4416999816894531,0.45879998803138733,
0.16740000247955322,0.24869999289512634,0.29350000619888306,0.3154999911785126,0.3540000021457672,0.3644999861717224,0.3904999792575836,0.41099998354911804,0.4174000024795532
0.2272000014781952,0.2611999809741974,0.3100999891757965,0.34540000557899475,0.36719998717308044,0.3920999765396118,,,
1101.3299362659454,1081.2400603294373,1074.6282333135605,,,,,,
1121.8822770118713,1074.3671098947525,1062.441825389862,,,,,,
1083.6826088428497,1034.5184537172318,1024.5370650291443,,,,,,
1066.0078786611557,1025.9968576431274,1016.8373166322708,,,,,,
1036.2562284469604,1008.1815651655197,1001.2772804498672,,,,,,
1151.107157945633,1144.1151988506317,1140.7881274223328,,,,,,
1129.5240559577942,1101.7137508392334,1086.5168857574463,,,,,,
1140.1380248069763,1114.5419609546661,1067.515480518341,1040.6737413406372,1028.9379649162292,,,,
1135.6278927326202,1110.6759181022644,1097.9578833580017,,,,,,
1130.2635798454285,1032.9490222930908,996.8840179443359,986.1737960577011,,,,,
1145.6033987998962,1123.8816168308258,1096.128853559494,,,,,,
1148.3906679153442,1114.0803430080414,1086.7458474636078,,,,,,
1149.6307017803192,1143.0285487174988,1135.1661531925201,,,,,,
1107.460284948349,1060.4384183883667,1042.090052485466,,,,,,
1146.969779253006,1080.4871053695679,1032.589197397232,1017.2342873811722,,,,,
1154.6660447120667,1140.834053516388,1122.801768541336,,,,,,
1150.6521153450012,1137.6145555973053,1122.5965704917908,,,,,,
1147.9005184173584,1140.1229934692383,1138.7396023273468,,,,,,
1147.714267730713,1139.5009441375732,1126.6300790309906,,,,,,
1150.859450340271,1122.0083470344543,1109.5189063549042,,,,,,
1000.5839482545853,937.5976539850235,908.8016700744629,890.0686272382736,,,,,
1056.9440063238144,962.3804216384888,943.012194275856,,,,,,
1080.4563742876053,977.9977842569351,933.5224215984344,914.4318542480469,,,,,
987.7052285671234,914.605418920517,885.5707937479019,872.3943884372711,,,,,
1086.9351334571838,991.6472984552383,956.0940424203873,943.6930510997772,,,,,
1033.9433447122574,951.8912601470947,928.8500235080719,,,,,,
1036.7971692085266,921.7413442134857,892.5359723567963,875.9369043111801,,,,,
1030.7641817331314,920.1462345123291,895.3857433795929,876.3862488269806,,,,,
1010.8408800363541,922.9640942811966,895.8577629327774,881.867738366127,,,,,
1018.0241218805313,936.3382124900818,915.6947652101517,,,,,,
1135.8725490570068,1075.834511756897,1015.8344511985779,978.9026503562927,955.2530342340469,,,,
1093.5741716623306,1003.7321978807449,957.4902079105377,918.1879287958145,891.6846914291382,879.1129803657532,,,
1122.9421181678772,1031.9295659065247,979.948360323906,953.3940217494965,937.9068660736084,,,,
1089.4700084924698,992.6341954469681,947.0473947525024,912.8460674285889,891.0357166528702,,,,
1093.5140743255615,989.0627906322479,948.8787392377853,911.3885459899902,882.5188435316086,868.011796951294,,,
1077.8029482364655,953.1136962175369,898.3571642637253,878.9952639341354,,,,,
1136.662576675415,1119.103750705719,1104.0811784267426,,,,,,
1138.7284171581268,1093.061671257019,1077.1448706388474,,,,,,
1083.2280213832855,1005.0280953645706,967.1620107889175,953.6201064586639,,,,,
1090.8237376213074,1046.8635475635529,1031.1646370887756,,,,,,
960.0572023391724,853.6833600997925,832.2174750566483,819.7044616937637,,,,,
1012.8596420288086,882.8426114320755,848.6613796949387,830.590240240097,,,,,
916.8051890134811,822.3743447065353,797.140060544014,784.6632155179977,,,,,
910.2554236650467,821.898718714714,796.9761972427368,781.1594829559326,,,,,
964.1130397319794,856.6107729673386,823.4389288425446,806.6671373844147,,,,,
1038.572498679161,920.6537034511566,868.0989285707474,839.1286541223526,820.103445649147,,,,
1025.1774307489395,875.5321040153503,824.3098957538605,800.9051295518875,782.7014917135239,,,,
1023.7967149019241,902.6838533878326,855.4467679262161,831.1059600114822,807.644940495491,792.3457921743393,,,
994.3917639255524,895.0405249595642,853.898675441742,821.5508254766464,802.1946460008621,,,,
948.2952611446381,862.8490241765976,823.2069156169891,802.1219167709351,787.4634689092636,,,,
977.5815317630768,868.9876711368561,835.0064638853073,816.7251534461975,,,,,
1007.6490316390991,901.9122507572174,875.4785759449005,854.2272970676422,,,,,
1132.6296508312225,1021.497328042984,912.3140444755554,879.1439398527145,854.7429591417313,835.2823283672333,,,
1037.9839330911636,915.5058715343475,888.5094426870346,863.516485452652,840.0154436826706,814.5081242322922,791.9733510017395,772.9208755493164,
1012.6739323139191,928.156459569931,867.970473408699,833.492994427681,806.8193597793579,784.3977506160736,763.5018980503082,749.1776381731033,
1100.6468776464462,970.4800988435745,918.7265938520432,893.9281667470932,872.5245597362518,,,,
1021.5960495471954,929.4496502876282,902.312438249588,878.944545507431,850.9824440479279,815.2387990951538,793.0509580373764,775.1999651193619,
1106.7481486797333,1007.3814346790314,921.8243559598923,864.8013327121735,825.7691810131073,794.8140596151352,764.609333395958,747.0598751306534,
1133.4564893245697,1021.0972480773926,933.3673498630524,896.2447018623352,871.7755154371262,846.5199526548386,824.082768201828,801.9336817264557,784.4657379388809
1071.162592291832,981.631903886795,918.7186439037323,871.946286201477,844.6892278194427,824.1742864847183,,,
