0.1404999941587448,0.1518400013446808,0.1601399928331375,0.1629199981689453,0.1644599884748459,,,,,,,,,,,,,,,,,
0.14447999000549316,0.16129998862743378,0.16927999258041382,0.1747400015592575,0.18063999712467194,,,,,,,,,,,,,,,,,
0.12119999527931213,0.14277999103069305,0.15277999639511108,0.1546199917793274,,,,,,,,,,,,,,,,,,
0.1418199986219406,0.14469999074935913,0.15612000226974487,0.16290000081062317,0.16833999752998352,,,,,,,,,,,,,,,,,
0.13075999915599823,0.14847999811172485,0.16047999262809753,0.16633999347686768,0.18699999153614044,0.1934799998998642,0.19885998964309692,,,,,,,,,,,,,,,
0.12678000330924988,0.15107999742031097,0.1637199968099594,0.1739400029182434,0.17666000127792358,0.18577998876571655,0.1894799917936325,,,,,,,,,,,,,,,
0.12678000330924988,0.13539999723434448,0.1410599946975708,,,,,,,,,,,,,,,,,,,
0.12043999880552292,0.1334799975156784,0.1449199914932251,0.1492999941110611,0.15241999924182892,,,,,,,,,,,,,,,,,
0.11217999458312988,0.15373998880386353,0.16402000188827515,0.17151999473571777,0.17933999001979828,0.1815599948167801,,,,,,,,,,,,,,,,
0.14455999433994293,0.1600399911403656,0.16628000140190125,0.16820000112056732,0.17239999771118164,,,,,,,,,,,,,,,,,
0.14985999464988708,0.16805998980998993,0.18035998940467834,0.19023999571800232,0.2003999948501587,0.2125599980354309,0.22373999655246735,0.2306399941444397,0.2404399961233139,0.24845999479293823,0.25382000207901,0.26065999269485474,0.26725998520851135,,,,,,,,,
0.16861999034881592,0.19285999238491058,0.20161999762058258,0.205719992518425,0.2114199995994568,0.22307999432086945,0.23361998796463013,0.23995999991893768,0.2474599927663803,0.2563000023365021,0.2621400058269501,,,,,,,,,,,
0.15605999529361725,0.21195998787879944,0.22963999211788177,0.24515999853610992,0.25971999764442444,0.26787999272346497,0.2736400067806244,0.27775999903678894,0.283160001039505,,,,,,,,,,,,,
0.11641999334096909,0.18039999902248383,0.2055799961090088,0.21663999557495117,0.22825999557971954,0.23425999283790588,0.23959998786449432,,,,,,,,,,,,,,,
0.17883999645709991,0.199319988489151,0.22061999142169952,0.23235999047756195,0.23801998794078827,0.245619997382164,0.253959983587265,0.26297998428344727,0.26391997933387756,0.2685000002384186,,,,,,,,,,,,
0.17870000004768372,0.19247999787330627,0.2052999883890152,0.21775999665260315,0.22472000122070312,0.23141999542713165,0.23589999973773956,,,,,,,,,,,,,,,
0.14299999177455902,0.16582000255584717,0.17753998935222626,0.19708000123500824,0.22067999839782715,0.23476000130176544,0.24103999137878418,0.2438799887895584,0.2563999891281128,0.26203998923301697,0.2674599885940552,0.2712399959564209,,,,,,,,,,
0.1706399917602539,0.19269999861717224,0.2152400016784668,0.23133999109268188,0.24623998999595642,0.25363999605178833,0.25883999466896057,0.26416000723838806,0.2668599784374237,,,,,,,,,,,,,
0.11787999421358109,0.13555999100208282,0.16245999932289124,0.18383999168872833,0.19483999907970428,0.20833998918533325,0.21793998777866364,0.22477999329566956,0.2318599969148636,0.23865999281406403,0.24233999848365784,,,,,,,,,,,
0.18016000092029572,0.2114199995994568,0.22259999811649323,0.23519998788833618,0.24465999007225037,0.25231999158859253,0.26010000705718994,0.2674599885940552,0.27167999744415283,,,,,,,,,,,,,
0.15393999218940735,0.18675999343395233,0.210099995136261,0.22579999268054962,0.2442999929189682,0.2579199969768524,0.274399995803833,0.2877199947834015,0.2925199866294861,0.2997399866580963,0.3049599826335907,0.3109999895095825,0.31351998448371887,,,,,,,,,
0.15463998913764954,0.1858000010251999,0.20551998913288116,0.21649999916553497,0.2275799959897995,0.23555999994277954,0.24541999399662018,0.25586000084877014,0.2653200030326843,0.2712000012397766,0.2791000008583069,0.282260000705719,,,,,,,,,,
0.17226000130176544,0.21425999701023102,0.24932000041007996,0.27441999316215515,0.29387998580932617,0.30663999915122986,0.3168799877166748,0.32589998841285706,0.32919999957084656,0.3402999937534332,0.3423999845981598,0.34571999311447144,0.3508400022983551,,,,,,,,,
0.13835999369621277,0.1585799902677536,0.1815200001001358,0.20895999670028687,0.2208399921655655,0.2274799942970276,0.2326200008392334,0.24229998886585236,0.24873998761177063,,,,,,,,,,,,,
0.15349999070167542,0.19613999128341675,0.22001999616622925,0.2516799867153168,0.27629998326301575,0.29490000009536743,0.3066999912261963,0.3113600015640259,0.3193399906158447,0.3246400058269501,0.32947999238967896,0.33291998505592346,,,,,,,,,,
0.2222599983215332,0.23603999614715576,0.25255998969078064,0.26438000798225403,0.2770799994468689,0.2912600040435791,0.3007200062274933,0.30776000022888184,0.31393998861312866,0.3205599784851074,0.32547998428344727,,,,,,,,,,,
0.14645999670028687,0.19033999741077423,0.2331800013780594,0.2478799968957901,0.25509998202323914,0.2650600075721741,0.2722399830818176,0.27553999423980713,0.28696000576019287,,,,,,,,,,,,,
0.16990000009536743,0.19551999866962433,0.21333999931812286,0.23323999345302582,0.24743999540805817,0.2581599950790405,0.2706599831581116,0.280379980802536,0.2887199819087982,0.295199990272522,0.3012399971485138,0.3054800033569336,,,,,,,,,,
0.18427999317646027,0.2108599990606308,0.22829999029636383,0.2419399917125702,0.25443997979164124,0.26705998182296753,0.274399995803833,0.28317999839782715,0.290039986371994,0.29471999406814575,0.2995399832725525,,,,,,,,,,,
0.17146000266075134,0.2083600014448166,0.2432199865579605,0.2563599944114685,0.27140000462532043,0.2839199900627136,0.2936199903488159,0.3050599992275238,0.31139999628067017,0.31564000248908997,0.3222599923610687,0.3257199823856354,0.3343600034713745,0.33767998218536377,,,,,,,,
0.14019998908042908,0.17309999465942383,0.19449999928474426,0.2144399881362915,0.23033998906612396,0.25001999735832214,0.265639990568161,0.2736999988555908,0.2854200005531311,0.2931399941444397,0.3006399869918823,0.30723997950553894,0.31213998794555664,0.31873998045921326,0.3244999945163727,0.3265399932861328,0.3305799961090088,,,,,
0.18187999725341797,0.2255999892950058,0.23889999091625214,0.251259982585907,0.26510000228881836,0.27765998244285583,0.2878600060939789,0.29325997829437256,0.30417999625205994,0.31011998653411865,0.315420001745224,0.3184399902820587,,,,,,,,,,
0.18568000197410583,0.22049999237060547,0.24393999576568604,0.26183998584747314,0.2781600058078766,0.286980003118515,0.2957399785518646,0.30125999450683594,0.30776000022888184,0.31401997804641724,0.32109999656677246,0.3244599997997284,0.33009999990463257,,,,,,,,,
0.13300000131130219,0.16567999124526978,0.19263999164104462,0.21361999213695526,0.2344599962234497,0.25773999094963074,0.2770799994468689,0.2916399836540222,0.3031599819660187,0.3130199909210205,0.32175999879837036,0.32787999510765076,0.3353799879550934,0.3413600027561188,0.351639986038208,0.36291998624801636,0.36723998188972473,0.3747199773788452,0.3785199820995331,0.38534000515937805,,
0.16335999965667725,0.21477998793125153,0.25266000628471375,0.2805599868297577,0.3009600043296814,0.3179999887943268,0.3321000039577484,0.34015998244285583,0.34817999601364136,0.35495999455451965,0.36117997765541077,0.3676599860191345,0.3673200011253357,0.3741399943828583,,,,,,,,
0.19509999454021454,0.21626000106334686,0.2315399944782257,0.24065999686717987,0.2522599995136261,0.2639800012111664,0.27414000034332275,0.28355997800827026,0.29027998447418213,0.29875999689102173,0.3043600022792816,0.31001999974250793,0.31610000133514404,0.32145997881889343,,,,,,,,
0.16551999747753143,0.20931999385356903,0.24139998853206635,0.26499998569488525,0.282399982213974,0.295879989862442,0.30913999676704407,0.317579984664917,0.32697999477386475,0.33324000239372253,0.33789998292922974,0.34549999237060547,0.35551998019218445,0.3618199825286865,0.36555999517440796,0.3714199960231781,,,,,,
0.14169999957084656,0.20024000108242035,0.22643999755382538,0.2473199963569641,0.2672799825668335,0.2824400067329407,0.29321998357772827,0.3035999834537506,0.3125999867916107,0.321399986743927,0.32811999320983887,0.333979994058609,0.3417799770832062,0.34779998660087585,,,,,,,,
0.1901399940252304,0.21703998744487762,0.24677999317646027,0.2678399980068207,0.28314000368118286,0.29503998160362244,0.30521997809410095,0.31303998827934265,0.3260599970817566,0.3324599862098694,0.3396199941635132,0.34807997941970825,0.3509799838066101,0.36142000555992126,0.36817997694015503,0.37432000041007996,0.3791399896144867,0.3843799829483032,,,,
0.17273999750614166,0.2073799967765808,0.23467999696731567,0.25999999046325684,0.2750999927520752,0.28878000378608704,0.29947999119758606,0.31143999099731445,0.32221999764442444,0.3284599781036377,0.3396399915218353,0.34581997990608215,0.3528999984264374,0.35717999935150146,0.36177998781204224,,,,,,,
0.15026000142097473,0.18425999581813812,0.22925999760627747,0.2520599961280823,0.2681399881839752,0.27605998516082764,0.28516000509262085,0.2968599796295166,0.30351999402046204,0.3091199994087219,0.319240003824234,0.32519999146461487,,,,,,,,,,
0.18525999784469604,0.22063998878002167,0.24461999535560608,0.2590799927711487,0.26885998249053955,0.27539998292922974,0.28360000252723694,0.29231998324394226,0.30181998014450073,0.3093000054359436,0.3169800043106079,0.32679998874664307,0.33438000082969666,0.34158000349998474,0.34907999634742737,0.3573399782180786,0.3610000014305115,0.37125998735427856,0.37873998284339905,0.3842200040817261,0.3866399824619293,
0.1967799961566925,0.22213999927043915,0.23731999099254608,0.2490599900484085,0.26245999336242676,0.27366000413894653,0.2829599976539612,0.2970999777317047,0.30969998240470886,0.3240399956703186,0.3395199775695801,0.35321998596191406,0.36395999789237976,0.3743799924850464,0.38307997584342957,0.38781997561454773,0.39621999859809875,0.3989199995994568,0.4044399857521057,,,
0.13434000313282013,0.174919992685318,0.20615999400615692,0.2302599996328354,0.2519800066947937,0.2704399824142456,0.2915799915790558,0.31783998012542725,0.33438000082969666,0.34709998965263367,0.3610599935054779,0.37251999974250793,0.37959998846054077,0.3849000036716461,0.39385998249053955,0.40021997690200806,0.4056600034236908,0.4107799828052521,0.4145599901676178,0.4183200001716614,,
0.15838000178337097,0.1945599913597107,0.22067999839782715,0.24515999853610992,0.2638999819755554,0.2798599898815155,0.29343998432159424,0.3031199872493744,0.3144199848175049,0.32315999269485474,0.33098000288009644,0.3367599844932556,0.3451800048351288,0.35207998752593994,0.35957998037338257,0.36649999022483826,0.3722600042819977,0.376939982175827,0.3815400004386902,,,
0.16335999965667725,0.22481998801231384,0.2376599907875061,0.24925999343395233,0.25902000069618225,0.2674799859523773,0.2738199830055237,0.284280002117157,0.2971999943256378,0.30271998047828674,0.31147998571395874,0.31533998250961304,0.32259997725486755,0.3287000060081482,0.3392399847507477,0.34505999088287354,0.3523399829864502,0.3617199957370758,0.36823999881744385,0.37119999527931213,0.3802199959754944,0.38317999243736267
0.17243999242782593,0.23089998960494995,0.26462000608444214,0.2851199805736542,0.29819998145103455,0.3103799819946289,0.32374000549316406,0.33489999175071716,0.34450000524520874,0.34790000319480896,0.3546600043773651,0.3593599796295166,0.3639200031757355,,,,,,,,,
0.1428999900817871,0.18403999507427216,0.21369999647140503,0.2368999868631363,0.2689000070095062,0.29440000653266907,0.31219998002052307,0.3269999921321869,0.33785998821258545,0.34511998295783997,0.35245999693870544,0.36076000332832336,0.36701998114585876,0.37279999256134033,0.37991997599601746,0.3845599889755249,0.38944000005722046,,,,,
0.14205999672412872,0.18828000128269196,0.2189599871635437,0.2429399937391281,0.26117998361587524,0.27059999108314514,0.2810800075531006,0.29249998927116394,0.3020800054073334,0.31046000123023987,0.3183799982070923,0.32453998923301697,0.32697999477386475,,,,,,,,,
0.2140199989080429,0.2305999994277954,0.23827999830245972,0.24819999933242798,0.26444000005722046,0.27752000093460083,0.2899399995803833,0.29885998368263245,0.307559996843338,0.3175399899482727,0.32767999172210693,0.34077998995780945,0.350739985704422,0.3599799871444702,0.3686800003051758,0.3761799931526184,0.3769199848175049,0.382779985666275,0.3824400007724762,,,
0.1410999894142151,0.14790000021457672,0.16110000014305115,0.16269999742507935,0.16519999504089355,,,,,,,,,,,,,,,,,
0.14489999413490295,0.16249999403953552,0.16599999368190765,0.17219999432563782,0.17949999868869781,,,,,,,,,,,,,,,,,
0.1233999952673912,0.14149999618530273,0.14749999344348907,0.15070000290870667,,,,,,,,,,,,,,,,,,
0.13750000298023224,0.14079999923706055,0.15429998934268951,0.16429999470710754,0.16820000112056732,,,,,,,,,,,,,,,,,
0.12799999117851257,0.14790000021457672,0.16380000114440918,0.16929998993873596,0.18859998881816864,0.19990000128746033,0.20629999041557312,,,,,,,,,,,,,,,
0.12309999763965607,0.14559999108314514,0.16349999606609344,0.17260000109672546,0.18379999697208405,0.19380000233650208,0.19949999451637268,,,,,,,,,,,,,,,
0.1256999969482422,0.13570000231266022,0.13930000364780426,,,,,,,,,,,,,,,,,,,
0.12029999494552612,0.13339999318122864,0.1428999900817871,0.14919999241828918,0.15109999477863312,,,,,,,,,,,,,,,,,
0.1127999946475029,0.1574999988079071,0.16899999976158142,0.17229999601840973,0.1808999925851822,0.1832999885082245,,,,,,,,,,,,,,,,
0.14299999177455902,0.16030000150203705,0.16609999537467957,0.16830000281333923,0.16740000247955322,,,,,,,,,,,,,,,,,
0.14989998936653137,0.16740000247955322,0.17949999868869781,0.19039998948574066,0.1995999962091446,0.2125999927520752,0.22360000014305115,0.23729999363422394,0.24159999191761017,0.25220000743865967,0.25040000677108765,0.2615000009536743,0.2619999945163727,,,,,,,,,
0.1735999882221222,0.19449999928474426,0.2053999900817871,0.2102999985218048,0.21660000085830688,0.22679999470710754,0.23829999566078186,0.241799995303154,0.2491999864578247,0.2645999789237976,0.26729997992515564,,,,,,,,,,,
0.16120000183582306,0.20989999175071716,0.23809999227523804,0.24869999289512634,0.26010000705718994,0.2669000029563904,0.2718999981880188,0.2775999903678894,0.2815999984741211,,,,,,,,,,,,,
0.1168999969959259,0.17989999055862427,0.2101999968290329,0.21679998934268951,0.23269999027252197,0.23079998791217804,0.23799999058246613,,,,,,,,,,,,,,,
0.17889998853206635,0.19619999825954437,0.22029998898506165,0.2287999987602234,0.23579999804496765,0.2474999874830246,0.2590999901294708,0.2703000009059906,0.2717999815940857,0.27129998803138733,,,,,,,,,,,,
0.1809999942779541,0.1947999894618988,0.20889998972415924,0.21879999339580536,0.23189999163150787,0.23659999668598175,0.24229998886585236,,,,,,,,,,,,,,,
0.14409999549388885,0.16820000112056732,0.17679999768733978,0.2004999965429306,0.2175999879837036,0.23330000042915344,0.2434999942779541,0.24819999933242798,0.257999986410141,0.2629999816417694,0.26579999923706055,0.27059999108314514,,,,,,,,,,
0.16929998993873596,0.1915999948978424,0.21239998936653137,0.22939999401569366,0.24449999630451202,0.25119999051094055,0.2574000060558319,0.26109999418258667,0.2645999789237976,,,,,,,,,,,,,
0.11759999394416809,0.13539999723434448,0.16539999842643738,0.18199999630451202,0.19449999928474426,0.2076999992132187,0.2198999971151352,0.22299998998641968,0.23160000145435333,0.23680000007152557,0.24120000004768372,,,,,,,,,,,
0.18389999866485596,0.21959999203681946,0.22709999978542328,0.23269999027252197,0.25029999017715454,0.26080000400543213,0.2671000063419342,0.26989999413490295,0.2757999897003174,,,,,,,,,,,,,
0.1517999917268753,0.18310000002384186,0.20679999887943268,0.2246999889612198,0.24249999225139618,0.25759997963905334,0.2757999897003174,0.2915000021457672,0.29499998688697815,0.3005000054836273,0.306799978017807,0.31379997730255127,0.3138999938964844,,,,,,,,,
0.15369999408721924,0.1824999898672104,0.20649999380111694,0.21819999814033508,0.22859999537467957,0.24089999496936798,0.24629999697208405,0.2590999901294708,0.2678999900817871,0.27230000495910645,0.2750999927520752,0.2824999988079071,,,,,,,,,,
0.16659998893737793,0.21679998934268951,0.2531999945640564,0.2735999822616577,0.2927999794483185,0.30820000171661377,0.32109999656677246,0.32349997758865356,0.3303999900817871,0.33799999952316284,0.33559998869895935,0.3360999822616577,0.3458999991416931,,,,,,,,,
0.1314999908208847,0.15760000050067902,0.18599998950958252,0.21289999783039093,0.22529999911785126,0.2321999967098236,0.23429998755455017,0.2433999925851822,0.25270000100135803,,,,,,,,,,,,,
0.1582999974489212,0.20349998772144318,0.2256999909877777,0.24869999289512634,0.27809998393058777,0.2962999939918518,0.30719998478889465,0.31349998712539673,0.32099997997283936,0.32510000467300415,0.32909998297691345,0.33059999346733093,,,,,,,,,,
0.22689999639987946,0.23510000109672546,0.2540999948978424,0.2660999894142151,0.2833999991416931,0.2946999967098236,0.30730000138282776,0.3118000030517578,0.31540000438690186,0.32189998030662537,0.32569998502731323,,,,,,,,,,,
0.14319999516010284,0.19269999861717224,0.24409998953342438,0.2540999948978424,0.25839999318122864,0.26510000228881836,0.27789998054504395,0.2807999849319458,0.29260000586509705,,,,,,,,,,,,,
0.16990000009536743,0.19290000200271606,0.21779999136924744,0.22859999537467957,0.24569998681545258,0.2556999921798706,0.2669000029563904,0.2751999795436859,0.2849999964237213,0.28630000352859497,0.3009999990463257,0.30059999227523804,,,,,,,,,,
0.18389999866485596,0.21660000085830688,0.2312999963760376,0.2434999942779541,0.25939998030662537,0.2692999839782715,0.27959999442100525,0.28689998388290405,0.2939999997615814,0.29729998111724854,0.29899999499320984,,,,,,,,,,,
0.171999990940094,0.21899999678134918,0.24709999561309814,0.2636999785900116,0.27869999408721924,0.28689998388290405,0.3001999855041504,0.30789998173713684,0.314300000667572,0.321399986743927,0.32659998536109924,0.3253999948501587,0.3303000032901764,0.337799996137619,,,,,,,,
